,0
2030-01-07,14.717410000000001
2030-01-14,14.717410000000001
2030-01-21,14.717410000000001
2030-01-28,14.717410000000001
2030-02-04,14.717410000000001
2030-02-11,14.717410000000001
2030-02-18,14.717410000000001
2030-02-25,14.717410000000001
2030-03-04,14.717410000000001
2030-03-11,14.717410000000001
2030-03-18,14.717410000000001
2030-03-25,14.717410000000001
2030-04-01,14.717410000000001
2030-04-08,14.717410000000001
2030-04-15,14.717410000000001
2030-04-22,14.717410000000001
2030-04-29,14.717410000000001
2030-05-06,14.717410000000001
2030-05-13,14.717410000000001
2030-05-20,14.717410000000001
2030-05-27,14.717410000000001
2030-06-03,14.717410000000001
2030-06-10,14.717410000000001
2030-06-17,14.717410000000001
2030-06-24,14.717410000000001
2030-07-01,14.717410000000001
2030-07-08,14.717410000000001
2030-07-15,14.717410000000001
2030-07-22,14.717410000000001
2030-07-29,14.717410000000001
2030-08-05,14.717410000000001
2030-08-12,14.717410000000001
2030-08-19,14.717410000000001
2030-08-26,14.717410000000001
2030-09-02,14.717410000000001
2030-09-09,14.717410000000001
2030-09-16,14.717410000000001
2030-09-23,14.717410000000001
2030-09-30,14.717410000000001
2030-10-07,14.717410000000001
2030-10-14,14.717410000000001
2030-10-21,14.717410000000001
2030-10-28,14.717410000000001
2030-11-04,14.717410000000001
2030-11-11,14.717410000000001
2030-11-18,14.717410000000001
2030-11-25,14.717410000000001
2030-12-02,14.717410000000001
2030-12-09,14.717410000000001
2030-12-16,14.717410000000001
2030-12-23,14.717410000000001
2030-12-30,14.717410000000001
