,0
2030-01-07,433.99624999999986
2030-01-14,433.99624999999986
2030-01-21,433.99624999999986
2030-01-28,433.99624999999986
2030-02-04,433.99624999999986
2030-02-11,433.99624999999986
2030-02-18,433.99624999999986
2030-02-25,433.99624999999986
2030-03-04,433.99624999999986
2030-03-11,433.99624999999986
2030-03-18,433.99624999999986
2030-03-25,433.99624999999986
2030-04-01,433.99624999999986
2030-04-08,433.99624999999986
2030-04-15,433.99624999999986
2030-04-22,433.99624999999986
2030-04-29,433.99624999999986
2030-05-06,433.99624999999986
2030-05-13,433.99624999999986
2030-05-20,433.99624999999986
2030-05-27,433.99624999999986
2030-06-03,433.99624999999986
2030-06-10,433.99624999999986
2030-06-17,433.99624999999986
2030-06-24,433.99624999999986
2030-07-01,433.99624999999986
2030-07-08,433.99624999999986
2030-07-15,433.99624999999986
2030-07-22,433.99624999999986
2030-07-29,433.99624999999986
2030-08-05,433.99624999999986
2030-08-12,433.99624999999986
2030-08-19,433.99624999999986
2030-08-26,433.99624999999986
2030-09-02,433.99624999999986
2030-09-09,433.99624999999986
2030-09-16,433.99624999999986
2030-09-23,433.99624999999986
2030-09-30,433.99624999999986
2030-10-07,433.99624999999986
2030-10-14,433.99624999999986
2030-10-21,433.99624999999986
2030-10-28,433.99624999999986
2030-11-04,433.99624999999986
2030-11-11,433.99624999999986
2030-11-18,433.99624999999986
2030-11-25,433.99624999999986
2030-12-02,433.99624999999986
2030-12-09,433.99624999999986
2030-12-16,433.99624999999986
2030-12-23,433.99624999999986
2030-12-30,433.99624999999986
