,0
2030-01-07,0.17208
2030-01-14,0.17208
2030-01-21,0.17208
2030-01-28,0.17208
2030-02-04,0.17208
2030-02-11,0.17208
2030-02-18,0.17208
2030-02-25,0.17208
2030-03-04,0.17208
2030-03-11,0.07379999999999999
2030-03-18,0.07379999999999999
2030-03-25,0.07379999999999999
2030-04-01,0.07379999999999999
2030-04-08,0.07379999999999999
2030-04-15,0.07379999999999999
2030-04-22,0.07379999999999999
2030-04-29,0.07379999999999999
2030-05-06,0.07379999999999999
2030-05-13,0.07379999999999999
2030-05-20,0.07379999999999999
2030-05-27,0.07379999999999999
2030-06-03,0.07379999999999999
2030-06-10,0.07379999999999999
2030-06-17,0.07379999999999999
2030-06-24,0.07379999999999999
2030-07-01,0.07379999999999999
2030-07-08,0.07379999999999999
2030-07-15,0.07379999999999999
2030-07-22,0.07379999999999999
2030-07-29,0.07379999999999999
2030-08-05,0.07379999999999999
2030-08-12,0.07379999999999999
2030-08-19,0.07379999999999999
2030-08-26,0.07379999999999999
2030-09-02,0.07379999999999999
2030-09-09,0.07379999999999999
2030-09-16,0.07379999999999999
2030-09-23,0.07379999999999999
2030-09-30,0.07379999999999999
2030-10-07,0.07379999999999999
2030-10-14,0.07379999999999999
2030-10-21,0.07379999999999999
2030-10-28,0.07379999999999999
2030-11-04,0.07379999999999999
2030-11-11,0.07379999999999999
2030-11-18,0.07379999999999999
2030-11-25,0.07379999999999999
2030-12-02,0.07379999999999999
2030-12-09,0.17208
2030-12-16,0.07379999999999999
2030-12-23,0.07379999999999999
2030-12-30,0.07379999999999999
